0 1:0.0833333333333 2:0.25 3:0.0 4:0.0833333333333 5:0.0 6:0.0 7:0.0833333333333 8:0.166666666667 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0833333333333 14:0.0833333333333 15:0.0833333333333 16:0.0 17:0.0833333333333 18:0.0 19:0.0 20:0.0
0 1:0.0769230769231 2:0.230769230769 3:0.0 4:0.0769230769231 5:0.0 6:0.0 7:0.0769230769231 8:0.153846153846 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0769230769231 14:0.0769230769231 15:0.0769230769231 16:0.0769230769231 17:0.0769230769231 18:0.0 19:0.0 20:0.0
0 1:0.0714285714286 2:0.214285714286 3:0.0 4:0.0714285714286 5:0.0 6:0.0 7:0.0714285714286 8:0.142857142857 9:0.0 10:0.0 11:0.0714285714286 12:0.0 13:0.0714285714286 14:0.0714285714286 15:0.0714285714286 16:0.0714285714286 17:0.0714285714286 18:0.0 19:0.0 20:0.0
0 1:0.0666666666667 2:0.2 3:0.0 4:0.0666666666667 5:0.0 6:0.0 7:0.0666666666667 8:0.133333333333 9:0.0 10:0.0 11:0.133333333333 12:0.0 13:0.0666666666667 14:0.0666666666667 15:0.0666666666667 16:0.0666666666667 17:0.0666666666667 18:0.0 19:0.0 20:0.0
0 1:0.0625 2:0.1875 3:0.0 4:0.0625 5:0.0 6:0.0 7:0.0625 8:0.125 9:0.0 10:0.0 11:0.1875 12:0.0 13:0.0625 14:0.0625 15:0.0625 16:0.0625 17:0.0625 18:0.0 19:0.0 20:0.0
0 1:0.0588235294118 2:0.176470588235 3:0.0 4:0.0588235294118 5:0.0 6:0.0 7:0.0588235294118 8:0.117647058824 9:0.0 10:0.0 11:0.235294117647 12:0.0 13:0.0588235294118 14:0.0588235294118 15:0.0588235294118 16:0.0588235294118 17:0.0588235294118 18:0.0 19:0.0 20:0.0
0 1:0.0555555555556 2:0.166666666667 3:0.0 4:0.0555555555556 5:0.0 6:0.0 7:0.0555555555556 8:0.111111111111 9:0.0 10:0.0 11:0.277777777778 12:0.0 13:0.0555555555556 14:0.0555555555556 15:0.0555555555556 16:0.0555555555556 17:0.0555555555556 18:0.0 19:0.0 20:0.0
0 1:0.0526315789474 2:0.157894736842 3:0.0 4:0.0526315789474 5:0.0 6:0.0 7:0.0526315789474 8:0.105263157895 9:0.0 10:0.0 11:0.263157894737 12:0.0 13:0.105263157895 14:0.0526315789474 15:0.0526315789474 16:0.0526315789474 17:0.0526315789474 18:0.0 19:0.0 20:0.0
0 1:0.05 2:0.2 3:0.0 4:0.05 5:0.0 6:0.0 7:0.05 8:0.1 9:0.0 10:0.0 11:0.25 12:0.0 13:0.1 14:0.05 15:0.05 16:0.05 17:0.05 18:0.0 19:0.0 20:0.0
0 1:0.047619047619 2:0.190476190476 3:0.0 4:0.0952380952381 5:0.0 6:0.0 7:0.047619047619 8:0.0952380952381 9:0.0 10:0.0 11:0.238095238095 12:0.0 13:0.0952380952381 14:0.047619047619 15:0.047619047619 16:0.047619047619 17:0.047619047619 18:0.0 19:0.0 20:0.0
0 1:0.0909090909091 2:0.181818181818 3:0.0 4:0.0909090909091 5:0.0 6:0.0 7:0.0454545454545 8:0.0909090909091 9:0.0 10:0.0 11:0.227272727273 12:0.0 13:0.0909090909091 14:0.0454545454545 15:0.0454545454545 16:0.0454545454545 17:0.0454545454545 18:0.0 19:0.0 20:0.0
0 1:0.0869565217391 2:0.173913043478 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0434782608696 8:0.130434782609 9:0.0 10:0.0 11:0.217391304348 12:0.0 13:0.0869565217391 14:0.0434782608696 15:0.0434782608696 16:0.0434782608696 17:0.0434782608696 18:0.0 19:0.0 20:0.0
0 1:0.130434782609 2:0.173913043478 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0 8:0.130434782609 9:0.0 10:0.0 11:0.217391304348 12:0.0 13:0.0869565217391 14:0.0434782608696 15:0.0434782608696 16:0.0434782608696 17:0.0434782608696 18:0.0 19:0.0 20:0.0
0 1:0.130434782609 2:0.173913043478 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0 8:0.130434782609 9:0.0 10:0.0 11:0.260869565217 12:0.0 13:0.0869565217391 14:0.0434782608696 15:0.0434782608696 16:0.0434782608696 17:0.0 18:0.0 19:0.0 20:0.0
0 1:0.173913043478 2:0.173913043478 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0 8:0.130434782609 9:0.0 10:0.0 11:0.260869565217 12:0.0 13:0.0869565217391 14:0.0 15:0.0434782608696 16:0.0434782608696 17:0.0 18:0.0 19:0.0 20:0.0
0 1:0.173913043478 2:0.173913043478 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0 8:0.0869565217391 9:0.0 10:0.0 11:0.260869565217 12:0.0 13:0.0869565217391 14:0.0 15:0.0434782608696 16:0.0434782608696 17:0.0 18:0.0 19:0.0434782608696 20:0.0
0 1:0.173913043478 2:0.173913043478 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0 8:0.0869565217391 9:0.0 10:0.0 11:0.304347826087 12:0.0 13:0.0434782608696 14:0.0 15:0.0434782608696 16:0.0434782608696 17:0.0 18:0.0 19:0.0434782608696 20:0.0
0 1:0.173913043478 2:0.130434782609 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0 8:0.0869565217391 9:0.0 10:0.0 11:0.347826086957 12:0.0 13:0.0434782608696 14:0.0 15:0.0434782608696 16:0.0434782608696 17:0.0 18:0.0 19:0.0434782608696 20:0.0
