0 1:0.0588235294118 2:0.176470588235 3:0.0 4:0.0588235294118 5:0.0 6:0.0 7:0.0588235294118 8:0.117647058824 9:0.0 10:0.0 11:0.235294117647 12:0.0 13:0.0588235294118 14:0.0588235294118 15:0.0588235294118 16:0.0588235294118 17:0.0588235294118 18:0.0 19:0.0 20:0.0
0 1:0.0555555555556 2:0.166666666667 3:0.0 4:0.0555555555556 5:0.0 6:0.0 7:0.0555555555556 8:0.111111111111 9:0.0 10:0.0 11:0.277777777778 12:0.0 13:0.0555555555556 14:0.0555555555556 15:0.0555555555556 16:0.0555555555556 17:0.0555555555556 18:0.0 19:0.0 20:0.0
0 1:0.0526315789474 2:0.157894736842 3:0.0 4:0.0526315789474 5:0.0 6:0.0 7:0.0526315789474 8:0.105263157895 9:0.0 10:0.0 11:0.263157894737 12:0.0 13:0.105263157895 14:0.0526315789474 15:0.0526315789474 16:0.0526315789474 17:0.0526315789474 18:0.0 19:0.0 20:0.0
0 1:0.05 2:0.2 3:0.0 4:0.05 5:0.0 6:0.0 7:0.05 8:0.1 9:0.0 10:0.0 11:0.25 12:0.0 13:0.1 14:0.05 15:0.05 16:0.05 17:0.05 18:0.0 19:0.0 20:0.0
0 1:0.047619047619 2:0.190476190476 3:0.0 4:0.0952380952381 5:0.0 6:0.0 7:0.047619047619 8:0.0952380952381 9:0.0 10:0.0 11:0.238095238095 12:0.0 13:0.0952380952381 14:0.047619047619 15:0.047619047619 16:0.047619047619 17:0.047619047619 18:0.0 19:0.0 20:0.0
0 1:0.0909090909091 2:0.181818181818 3:0.0 4:0.0909090909091 5:0.0 6:0.0 7:0.0454545454545 8:0.0909090909091 9:0.0 10:0.0 11:0.227272727273 12:0.0 13:0.0909090909091 14:0.0454545454545 15:0.0454545454545 16:0.0454545454545 17:0.0454545454545 18:0.0 19:0.0 20:0.0
0 1:0.0869565217391 2:0.173913043478 3:0.0 4:0.0869565217391 5:0.0 6:0.0 7:0.0434782608696 8:0.130434782609 9:0.0 10:0.0 11:0.217391304348 12:0.0 13:0.0869565217391 14:0.0434782608696 15:0.0434782608696 16:0.0434782608696 17:0.0434782608696 18:0.0 19:0.0 20:0.0
0 1:0.125 2:0.166666666667 3:0.0 4:0.0833333333333 5:0.0 6:0.0 7:0.0416666666667 8:0.125 9:0.0 10:0.0 11:0.208333333333 12:0.0 13:0.0833333333333 14:0.0416666666667 15:0.0416666666667 16:0.0416666666667 17:0.0416666666667 18:0.0 19:0.0 20:0.0
0 1:0.12 2:0.16 3:0.0 4:0.08 5:0.0 6:0.0 7:0.04 8:0.12 9:0.0 10:0.0 11:0.24 12:0.0 13:0.08 14:0.04 15:0.04 16:0.04 17:0.04 18:0.0 19:0.0 20:0.0
0 1:0.153846153846 2:0.153846153846 3:0.0 4:0.0769230769231 5:0.0 6:0.0 7:0.0384615384615 8:0.115384615385 9:0.0 10:0.0 11:0.230769230769 12:0.0 13:0.0769230769231 14:0.0384615384615 15:0.0384615384615 16:0.0384615384615 17:0.0384615384615 18:0.0 19:0.0 20:0.0
0 1:0.148148148148 2:0.148148148148 3:0.0 4:0.0740740740741 5:0.0 6:0.0 7:0.037037037037 8:0.111111111111 9:0.0 10:0.0 11:0.222222222222 12:0.0 13:0.0740740740741 14:0.037037037037 15:0.037037037037 16:0.037037037037 17:0.037037037037 18:0.0 19:0.037037037037 20:0.0
0 1:0.142857142857 2:0.142857142857 3:0.0 4:0.0714285714286 5:0.0 6:0.0 7:0.0357142857143 8:0.107142857143 9:0.0 10:0.0 11:0.25 12:0.0 13:0.0714285714286 14:0.0357142857143 15:0.0357142857143 16:0.0357142857143 17:0.0357142857143 18:0.0 19:0.0357142857143 20:0.0
0 1:0.137931034483 2:0.137931034483 3:0.0 4:0.0689655172414 5:0.0 6:0.0 7:0.0344827586207 8:0.103448275862 9:0.0 10:0.0 11:0.275862068966 12:0.0 13:0.0689655172414 14:0.0344827586207 15:0.0344827586207 16:0.0344827586207 17:0.0344827586207 18:0.0 19:0.0344827586207 20:0.0
0 1:0.133333333333 2:0.133333333333 3:0.0 4:0.0666666666667 5:0.0 6:0.0 7:0.0333333333333 8:0.1 9:0.0 10:0.0 11:0.3 12:0.0 13:0.0666666666667 14:0.0333333333333 15:0.0333333333333 16:0.0333333333333 17:0.0333333333333 18:0.0 19:0.0333333333333 20:0.0
0 1:0.129032258065 2:0.129032258065 3:0.0 4:0.0645161290323 5:0.0 6:0.0 7:0.0322580645161 8:0.0967741935484 9:0.0 10:0.0 11:0.322580645161 12:0.0 13:0.0645161290323 14:0.0322580645161 15:0.0322580645161 16:0.0322580645161 17:0.0322580645161 18:0.0 19:0.0322580645161 20:0.0
0 1:0.125 2:0.125 3:0.0 4:0.0625 5:0.0 6:0.0 7:0.03125 8:0.09375 9:0.0 10:0.0 11:0.34375 12:0.0 13:0.0625 14:0.03125 15:0.03125 16:0.03125 17:0.03125 18:0.0 19:0.03125 20:0.0
0 1:0.121212121212 2:0.121212121212 3:0.0 4:0.0606060606061 5:0.0 6:0.0 7:0.030303030303 8:0.0909090909091 9:0.0 10:0.0 11:0.363636363636 12:0.0 13:0.0606060606061 14:0.030303030303 15:0.030303030303 16:0.030303030303 17:0.030303030303 18:0.0 19:0.030303030303 20:0.0
0 1:0.121212121212 2:0.121212121212 3:0.0 4:0.0606060606061 5:0.0 6:0.0 7:0.0 8:0.0909090909091 9:0.0 10:0.0 11:0.393939393939 12:0.0 13:0.0606060606061 14:0.030303030303 15:0.030303030303 16:0.030303030303 17:0.030303030303 18:0.0 19:0.030303030303 20:0.0
0 1:0.121212121212 2:0.121212121212 3:0.0 4:0.0606060606061 5:0.0 6:0.0 7:0.0 8:0.0909090909091 9:0.0 10:0.0 11:0.424242424242 12:0.0 13:0.0606060606061 14:0.030303030303 15:0.030303030303 16:0.030303030303 17:0.0 18:0.0 19:0.030303030303 20:0.0
0 1:0.121212121212 2:0.151515151515 3:0.0 4:0.0606060606061 5:0.0 6:0.0 7:0.0 8:0.0909090909091 9:0.0 10:0.0 11:0.424242424242 12:0.0 13:0.0606060606061 14:0.0 15:0.030303030303 16:0.030303030303 17:0.0 18:0.0 19:0.030303030303 20:0.0
0 1:0.151515151515 2:0.151515151515 3:0.0 4:0.0606060606061 5:0.0 6:0.0 7:0.0 8:0.0606060606061 9:0.0 10:0.0 11:0.424242424242 12:0.0 13:0.0606060606061 14:0.0 15:0.030303030303 16:0.030303030303 17:0.0 18:0.0 19:0.030303030303 20:0.0
0 1:0.181818181818 2:0.151515151515 3:0.0 4:0.0606060606061 5:0.0 6:0.0 7:0.0 8:0.0606060606061 9:0.0 10:0.0 11:0.424242424242 12:0.0 13:0.030303030303 14:0.0 15:0.030303030303 16:0.030303030303 17:0.0 18:0.0 19:0.030303030303 20:0.0
0 1:0.212121212121 2:0.121212121212 3:0.0 4:0.0606060606061 5:0.0 6:0.0 7:0.0 8:0.0606060606061 9:0.0 10:0.0 11:0.424242424242 12:0.0 13:0.030303030303 14:0.0 15:0.030303030303 16:0.030303030303 17:0.0 18:0.0 19:0.030303030303 20:0.0
0 1:0.212121212121 2:0.121212121212 3:0.0 4:0.030303030303 5:0.0 6:0.0 7:0.0 8:0.0606060606061 9:0.0 10:0.0 11:0.454545454545 12:0.0 13:0.030303030303 14:0.0 15:0.030303030303 16:0.030303030303 17:0.0 18:0.0 19:0.030303030303 20:0.0
0 1:0.242424242424 2:0.121212121212 3:0.0 4:0.030303030303 5:0.0 6:0.0 7:0.0 8:0.030303030303 9:0.0 10:0.0 11:0.454545454545 12:0.0 13:0.030303030303 14:0.0 15:0.030303030303 16:0.030303030303 17:0.0 18:0.0 19:0.030303030303 20:0.0
